Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|C  0.035  %  ASTM E1086  |C|0.035
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Si  0.432  %  ASTM E1086  |Si|0.432
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.622  %  ASTM E1086  |Mn|1.622
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|P  0.039  %  ASTM E1086  |P|0.039
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|S  0.012  %  ASTM E1086  |S|0.012
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.53  %  ASTM E1086  |Cr|18.53
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.288  %  ASTM E1086  |Ni|8.288
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.206  %  ASTM E1086  |Mo|0.206
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.528  %  ASTM E1086  |Cu|0.528
Masfal Pimi Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|C  0.031  %  ASTM E1086  |C|0.031
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Si  0.425  %  ASTM E1086  |Si|0.425
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.596  %  ASTM E1086  |Mn|1.596
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|P  0.035  %  ASTM E1086  |P|0.035
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|S  0.014  %  ASTM E1086  |S|0.014
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.42  %  ASTM E1086  |Cr|18.42
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.248  %  ASTM E1086  |Ni|8.248
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.201  %  ASTM E1086  |Mo|0.201
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.549  %  ASTM E1086  |Cu|0.549
Masfal Pimi Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
